borrower_id,loan_amount,loan_tenure,interest_rate,default
1606,880235,27,8.82344812385131,0
1607,398744,46,9.495745211654269,0
1608,301773,45,15.41146306589691,1
1609,180151,30,10.650940864223383,0
1610,443182,49,11.760609103993707,0
1611,326046,23,15.183056662963885,0
1612,306970,30,10.782063941581404,0
1613,689130,42,8.621173089152009,1
1614,704871,45,15.145497752324951,0
1615,151102,34,12.210131845730704,0
1616,272009,40,17.01591296696692,1
1617,222859,53,15.002933616903709,1
1618,310559,45,12.575841968569325,0
1619,495016,12,9.223139603972957,1
1620,587159,16,14.577869686863947,1
1621,913895,51,13.84291055399339,1
1622,103288,54,15.127691771359911,0
1623,167079,50,12.431113337800474,0
1624,910207,25,10.656715100336479,1
1625,621612,15,14.221486990447346,0
1626,965384,57,13.574541327347175,0
1627,456955,46,10.823821458644426,0
1628,969245,58,17.606537169064485,1
1629,562178,46,8.60704510992766,0
1630,673592,45,15.67829765143135,0
1631,455826,24,10.670868012950153,0
1632,880926,14,9.703252019737198,0
1633,154741,43,13.326415462035133,1
1634,961793,31,17.80195565755128,0
1635,975878,27,15.952411996381189,0
1636,607344,15,10.609437179656787,1
1637,479347,18,9.651654113014935,0
1638,764013,13,9.595913640284476,1
1639,181940,22,10.71929104297754,0
1640,415791,44,8.184648897721772,0
1641,981104,42,16.342428955988254,0
1642,555112,59,11.115352047857332,1
1643,127977,17,15.228699719080506,1
1644,740171,28,11.97990674382898,0
1645,517408,21,8.32096017625936,0
1646,344983,35,9.752297745993696,1
1647,662951,56,16.048994936633907,0
1648,727281,36,17.5082162569953,1
1649,449909,28,16.73908495412262,0
1650,174964,59,12.628508160372503,1
1651,326293,30,15.867766891483516,1
1652,930018,14,15.257204536713791,0
1653,745369,45,15.590710413621453,0
1654,631760,15,15.364512742216856,0
1655,952001,19,15.157073375760362,0
1656,702092,55,10.938934305713367,0
1657,996549,17,10.12816745565898,0
1658,728705,12,13.872869476862556,0
1659,696068,38,8.593868604753036,0
1660,837572,54,16.767111735463057,1
1661,314183,35,8.813635685441294,1
1662,337082,56,17.281036114689456,0
1663,291786,47,11.56788150309268,0
1664,983732,56,14.388166528043508,0
1665,114169,18,13.246133990255741,0
1666,865877,15,11.829717504774665,0
1667,614168,39,16.51297220587321,0
1668,764676,44,17.937976360828806,0
1669,899229,22,9.822298465444714,0
1670,806893,23,14.337241341361047,0
1671,295326,44,10.443671633229016,0
1672,664275,23,13.808051878783557,0
1673,961447,47,8.34051026773341,0
1674,748499,25,14.999353671040376,0
1675,694961,26,9.430626486221932,0
1676,465554,43,9.72806099589066,0
1677,786526,30,17.36151583185559,0
1678,268607,29,11.696268038644039,0
1679,612938,32,10.214891484988906,0
1680,113221,37,8.286013474584706,0
1681,274123,27,14.888747229885851,0
1682,489803,13,9.077049571255673,0
1683,940171,27,16.205509785976883,1
1684,985246,52,17.42741585444781,0
1685,800405,46,11.445138419608874,0
1686,135436,13,8.081177262235027,0
1687,235255,15,14.927309679715757,0
1688,653747,54,14.660730304872127,0
1689,653488,19,12.906464467218909,0
1690,485311,45,9.19097128885435,1
1691,380570,32,11.956726665075346,0
1692,506259,49,14.135547561551206,1
1693,660727,42,15.025498511518972,0
1694,958343,31,15.34873955039626,0
1695,772475,49,17.95214876974068,0
1696,659020,43,16.88541934242569,1
1697,989278,40,10.231796147953482,0
1698,105861,21,8.806441378481784,0
1699,801007,25,10.772537613416702,0
1700,537559,13,9.249111687570748,1
1701,842192,13,14.016216898384997,0
1702,103739,36,10.3930494462505,0
1703,507559,33,17.86760432938636,0
1704,614827,55,13.065616678738698,0
1705,579984,16,13.079466316423577,0
1706,932604,28,15.002044176467914,0
1707,205048,21,13.70456609269159,1
1708,894346,32,8.452085400360222,1
1709,436193,40,16.8381146139577,1
1710,202531,48,17.935754308391342,1
1711,273560,40,14.6925808977213,1
1712,184175,50,14.013721914830182,0
1713,504555,57,8.592874779346262,0
1714,698711,19,15.39635432588764,1
1715,781646,56,9.024456654749683,0
1716,690908,14,10.892923060893732,0
1717,541222,50,15.995639613380385,0
1718,176784,47,12.356073336360707,1
1719,101853,22,17.078303379203135,0
1720,216595,28,11.767126997617265,0
1721,920438,12,11.805280635271638,0
1722,729200,24,11.685209293895813,0
1723,456132,59,12.952021201748455,0
1724,185060,53,8.498811227852586,1
1725,654402,45,8.124227190275146,0
1726,260596,37,14.196291722288093,0
1727,763380,36,8.60691568810006,0
1728,815909,27,15.179759059318144,0
1729,906629,19,11.99557767775211,0
1730,621545,51,11.454057097144336,0
1731,335140,19,17.281321492502972,0
1732,165791,18,16.73137568398487,0
1733,433555,19,16.947597412516586,0
1734,440724,33,17.500878680237694,1
1735,965791,56,15.598274521175108,0
1736,182491,51,17.77883744188335,0
1737,185632,49,13.017525197324405,0
1738,569785,31,17.911276053630232,0
1739,981583,18,13.849145915486288,0
1740,681877,24,8.128050166261916,0
1741,182993,41,10.049353321790457,0
1742,400149,48,16.04168184769047,0
1743,673285,47,11.626744144878035,0
1744,728620,47,11.044913276832942,1
1745,422118,19,14.392640701713832,0
1746,538836,37,12.548705102643414,0
1747,319724,26,8.844843372482554,0
1748,893134,44,8.841722136059365,0
1749,814051,40,8.387782031022276,0
1750,524092,26,15.049243021599874,0
1751,406943,38,11.39837752986839,0
1752,311235,53,12.71441913066477,0
1753,319018,16,13.898132243718395,0
1754,978780,50,10.923140405723325,0
1755,214126,56,11.33347281881398,0
1756,395072,28,9.288559552896986,0
1757,908802,21,17.042021135684898,0
1758,922650,35,10.971567235665637,0
1759,435541,49,9.835212413795839,0
1760,681195,21,13.975400952324431,0
1761,986787,27,8.918388755152467,0
1762,622684,41,10.196093273244294,0
1763,778418,53,17.575837426824567,0
1764,598702,25,9.463954704810472,0
1765,334181,59,11.402759754601405,0
1766,184154,25,12.725902799686564,0
1767,771084,24,16.769842482032125,0
1768,141370,42,16.587247115660173,0
1769,868365,34,11.007825264360307,1
1770,425848,44,9.591908171318252,0
1771,921101,37,16.520832616163272,0
1772,268462,45,13.770475890586079,0
1773,814300,51,11.746873937392124,1
1774,930310,15,14.303368894693604,0
1775,482088,34,9.250898413974937,0
1776,743661,20,11.643471115575244,0
1777,864962,44,11.526159948322706,1
1778,611891,56,10.464550693938385,0
1779,586277,43,9.845072944119615,0
1780,449262,44,11.4718950514567,0
1781,763570,29,16.988413931599407,0
1782,544785,58,14.433943891553138,0
1783,951392,16,14.637441092375045,0
1784,707088,46,13.697444289097627,0
1785,705687,44,8.245375781760078,0
1786,431917,41,11.0895058704894,0
1787,217458,45,15.451755673560054,0
1788,284306,21,9.285458669998743,0
1789,237738,21,10.41295620030662,0
1790,491515,29,16.034699056333487,0
1791,300383,55,9.188189100463868,0
1792,412287,12,10.664442596231973,0
1793,730019,12,16.704493964379424,0
1794,310108,45,11.392852678347662,0
1795,185004,34,13.952280413463496,0
1796,144778,20,8.630192205315431,1
1797,845760,26,16.749044553897843,0
1798,650911,41,15.021528396818663,0
1799,462955,52,14.681743807834552,0
1800,383648,28,12.947422470980243,1
1801,565024,33,17.097615157885933,0
1802,854829,53,16.39242973189716,0
1803,900757,45,10.055228798577875,0
1804,966710,20,8.61067484816573,0
1805,449737,24,16.934020217345264,0
1806,786778,56,12.684912823569903,1
1807,761793,15,14.755666634316482,0
1808,208531,33,15.617475696816419,0
1809,977692,40,8.128681380295209,0
1810,123948,23,14.964805325276942,0
1811,590419,30,8.695567863182303,1
1812,454584,16,12.771647089358211,0
1813,779566,56,16.011129759005726,0
1814,521307,14,11.962726563614872,0
1815,209393,19,10.861393523774233,0
1816,604120,53,11.596076910646197,0
1817,259886,59,14.39118620960171,0
1818,633798,37,13.888747105516813,0
1819,835780,33,13.507193123754114,0
1820,711103,35,15.5339521293585,0
1821,787876,26,17.43865189591565,0
1822,230593,23,13.76082478526055,0
1823,636507,54,8.578407098316102,0
1824,964454,21,9.412599555627276,1
1825,595953,35,10.333226492019895,0
1826,421039,24,15.341381311343078,1
1827,609304,34,16.433961869198516,0
1828,244741,59,9.05846772629328,1
1829,931833,24,16.4743204851002,0
1830,466111,48,15.017703568174817,0
1831,266154,17,9.334208645593272,0
1832,738715,42,16.364182774649592,0
1833,964513,27,12.618561552722335,0
1834,285871,12,14.1855218284654,1
1835,774177,44,11.837696135855724,0
1836,982482,48,11.18122836321551,0
1837,859302,51,11.553164878596887,0
1838,351576,28,11.768056620311176,0
1839,837876,47,11.714199734227467,0
1840,144822,52,9.521363306878916,0
1841,402346,28,13.61467762074666,0
1842,605744,29,10.44110461220256,1
1843,884180,25,16.5371399628272,0
1844,689179,38,15.406173710899747,0
1845,470167,59,15.053489858374562,0
1846,385509,17,15.863998327046408,0
1847,177351,22,12.219985160462048,0
1848,924284,53,9.776501402366561,0
1849,272029,19,16.371662855288612,0
1850,849004,52,15.693955824638618,0
1851,349266,59,12.528237632931322,0
1852,287450,50,15.268294697445754,0
1853,506074,46,11.523126137920867,0
1854,259755,41,16.973056078958912,1
1855,267356,47,10.015937424629358,0
1856,589028,47,13.843538072307421,0
1857,968393,53,8.503321250953462,0
1858,166596,12,12.230491197684302,0
1859,942734,25,13.919211962245402,0
1860,760991,33,14.233807818736508,0
1861,642323,30,11.929294021978738,0
1862,919578,19,9.1217390297319,0
1863,958657,30,15.905976225658799,1
1864,797413,30,8.873058630808805,0
1865,442912,53,10.846964003874223,0
1866,476206,49,11.512949396126924,0
1867,980183,21,11.741285022253095,0
1868,403918,45,12.94308510380838,0
1869,276558,54,10.541350911364027,0
1870,210348,43,9.444281823956016,0
1871,951507,20,11.629455949635984,0
1872,283191,46,8.237634281803688,1
1873,517838,57,10.649411055267592,0
1874,938766,37,12.699930438068002,0
1875,425368,45,17.602790949082976,0
1876,390989,38,9.409034290066257,0
1877,214906,54,16.458356638307222,0
1878,655117,36,16.599437872828794,0
1879,402385,49,12.934702322995296,0
1880,113382,34,9.028620862629303,0
1881,744607,52,8.673219655206038,0
1882,164607,16,17.765806564970223,1
1883,724401,59,12.54258917986386,0
1884,780673,28,12.684999031522088,0
1885,941369,45,16.374914957199824,0
1886,886129,29,12.352534610859614,0
1887,276841,57,8.931265445209304,0
1888,970361,54,9.201400912215128,0
1889,672483,37,16.195951476618404,0
1890,744108,12,17.047852846730645,1
1891,210993,27,14.957976507864007,1
1892,926118,23,10.123241675976415,0
1893,636694,34,11.794940947330792,0
1894,106800,55,9.82152739307497,0
1895,395325,48,14.693969560450304,0
1896,267462,26,11.059062316695574,0
1897,229075,26,13.987652055328981,0
1898,352868,37,15.79941276883603,0
1899,982968,43,11.569177677315718,1
1900,599152,28,13.020692643323933,0
1901,594069,31,14.035137165145656,1
1902,711395,40,15.840944967472835,0
1903,900297,52,10.98170304942113,0
1904,252041,38,14.654262466510636,1
1905,402302,20,8.607715784257529,0
1906,857676,21,8.154158900321725,0
1907,780897,57,15.287415263570848,1
1908,371114,21,17.485777231578208,1
1909,690286,45,17.63362055914322,0
1910,721821,26,12.077224043736132,0
1911,599641,39,17.40986039775339,0
1912,321834,21,8.35502832643028,0
1913,137182,34,17.115515689770593,0
1914,111912,44,14.591115772768507,0
1915,658959,53,11.882704078588162,0
1916,966348,12,14.913476551938032,1
1917,298729,32,16.360096084714048,0
1918,683671,19,17.90598111699119,1
1919,804799,43,14.026529309161639,0
1920,683988,35,9.533487316353831,0
1921,581887,33,12.607087428101442,0
1922,953079,45,9.517594328658067,0
1923,608623,24,16.971067634235343,1
1924,825503,13,14.931313674007246,0
1925,798904,58,12.74834276170468,0
1926,650421,40,16.447157801771418,0
1927,654930,33,17.14802953947912,0
1928,116604,16,16.32199009606416,0
1929,536775,14,11.007020045388645,0
1930,613386,37,17.351600543628177,0
1931,753622,12,11.41725101084754,1
1932,886972,15,17.286311920041204,0
1933,171537,13,17.51139774349944,0
1934,108328,27,8.553701702160756,0
1935,471128,59,17.834683381026498,0
1936,150836,54,8.906587146405178,0
1937,122377,14,16.094088919329565,1
1938,146160,33,17.481526573519893,0
1939,992761,40,12.89081630774234,0
1940,988570,48,15.687241870292345,0
1941,107888,22,10.87638153458804,1
1942,802730,57,9.436454076250818,0
1943,579640,12,8.345059833702075,0
1944,514691,37,14.486172210382225,0
1945,857785,53,15.802825306126351,1
1946,983130,29,12.752385507308597,0
1947,574558,27,15.136795329134157,0
1948,400424,16,14.389985187427383,0
1949,380709,52,16.23006687142419,0
1950,151725,49,14.009025634187148,0
1951,207666,52,15.2447095392106,0
1952,303094,20,8.429875950834454,1
1953,611663,52,16.908330530572094,0
1954,174960,41,9.331282600376401,0
1955,496627,47,9.663465012538463,0
1956,866447,29,12.96664403148898,0
1957,974709,16,12.910154860474305,1
1958,947877,49,11.875431800750311,1
1959,122826,16,15.040374338673155,1
1960,757189,52,9.731635361588634,0
1961,299132,49,9.404936859323024,0
1962,174076,23,15.81245487748666,1
1963,984961,25,15.316897753995914,0
1964,548215,42,8.092141506719924,0
1965,262715,45,11.863966684294759,0
1966,969183,46,9.642702956245293,0
1967,402977,15,15.773127009669405,1
1968,466555,45,10.575845805979094,0
1969,829824,49,15.822657520120943,0
1970,234027,27,10.407816941181594,0
1971,107312,59,16.05853190972474,0
1972,841286,31,10.177963860285312,0
1973,744309,36,8.351425829482489,0
1974,541792,24,8.756918705807784,0
1975,168267,42,13.869727888243435,0
1976,447852,45,17.8978777660404,0
1977,727845,20,12.474399009570844,0
1978,347578,17,16.00671142626249,0
1979,714479,53,15.14569784604979,0
1980,340508,21,10.66864137187703,0
1981,349310,19,12.878218888175113,1
1982,799815,59,12.791525514878005,0
1983,627705,28,8.12160396503367,0
1984,924925,57,11.074588437189718,0
1985,494890,23,16.465240054629,0
1986,344297,25,12.04028324426739,0
1987,156292,38,13.287321425005176,1
1988,345144,50,10.00914312703065,0
1989,826315,19,12.781620334527585,0
1990,334962,41,14.978624160232256,0
1991,485089,18,8.8117891331698,0
1992,394874,54,12.13215873949748,1
1993,577355,19,14.785856381918434,0
1994,852255,18,13.360799212269923,0
1995,398066,43,9.481442772432525,0
1996,246061,53,9.250888260054534,1
1997,848468,39,13.281022861206205,0
1998,968258,47,11.011611210660954,0
1999,101965,22,14.142364026565783,0
2000,563327,26,13.801909943700698,0
2001,251756,15,11.362974670466622,0
2002,641847,34,13.301585250410506,0
2003,231073,18,8.037174019854941,0
2004,233010,43,9.902177134176169,0
2005,978289,59,9.609558028137087,1
2006,457982,59,15.207538257897424,0
2007,876765,42,12.323875046341437,1
2008,928014,38,14.786649488125637,0
2009,181648,15,10.648575166833949,0
2010,411366,56,15.150789434122336,0
2011,321980,55,9.452368804843939,0
2012,274059,51,15.25845250906145,0
2013,179087,33,9.449971978595906,0
2014,787463,50,15.74671191505906,0
2015,139363,27,17.456642445739195,1
2016,942079,21,10.129714176438172,1
2017,812506,58,17.472755486728136,1
2018,874465,35,8.745646206946159,0
2019,808849,20,11.155413932309404,1
2020,552682,54,17.142844386064898,0
2021,551810,35,13.00938970982874,0
2022,638041,30,15.668853759297129,0
2023,796200,53,17.900660018653106,0
2024,576148,35,14.027641963997297,0
2025,627200,40,15.876199706598872,1
2026,236317,35,11.6259866535954,0
2027,545216,43,8.314394706416195,0
2028,230287,57,14.763675347727547,0
2029,316209,33,9.013753873330147,0
2030,947641,49,10.443640004924925,0
2031,430143,25,8.632216233493718,0
2032,297510,50,12.683492617067742,1
2033,890698,19,16.754227247556784,1
2034,790447,59,16.73123935975026,0
2035,945406,58,13.442729637400571,0
2036,981884,59,16.336682029612394,0
2037,738461,22,14.789977515877883,0
2038,587190,48,10.796590302677998,0
2039,763354,19,10.261830003853467,0
2040,417373,23,15.755278104470264,0
2041,547683,56,15.979492036107146,0
2042,674278,59,12.020289643536875,0
2043,450699,55,17.944755928250125,0
2044,726666,12,10.286193124682676,0
2045,781423,29,11.313532792856321,0
2046,944239,21,8.255867027893032,1
2047,855468,59,9.34747096451741,0
2048,275698,46,11.858202007691096,0
2049,147450,59,8.872073059195127,0
2050,300098,53,9.029022966279657,0
2051,685217,30,8.42694241790825,0
2052,326780,44,10.472723411316744,0
2053,127323,14,16.365556141444433,0
2054,633713,41,15.295497955317332,0
2055,617599,54,15.82519639180349,1
2056,453281,21,12.316175304154164,1
2057,472780,39,12.225587534391776,1
2058,834903,47,10.604719284725133,0
2059,719774,47,16.208942182282172,1
2060,476866,12,16.213176275928642,0
2061,733733,57,16.94313528742107,0
2062,496664,39,12.241519518781804,0
2063,932132,49,12.260457913315784,0
2064,318267,33,12.486274886365026,0
2065,751942,43,13.715245021775955,0
2066,384786,29,14.291840237952846,0
2067,722934,49,11.956885237717856,0
2068,808730,39,17.930469666193222,0
2069,283954,39,15.778616022134418,1
2070,106205,48,16.596714117469112,0
2071,146377,34,9.059775851254592,0
2072,223606,57,12.504361526358975,0
2073,680113,47,17.789248481478374,0
2074,715584,51,9.9711486726653,0
2075,412406,13,17.793859335582333,0
2076,816590,33,9.10453396577306,0
2077,425706,38,17.557581189462336,0
2078,496070,33,16.66557798236934,1
2079,161841,55,9.633592164342192,0
2080,428806,20,13.347066342867627,1
2081,113943,21,12.071540581947637,0
2082,829550,44,12.832335734787778,0
2083,626003,15,13.504916328721253,1
2084,535142,37,16.299257540392407,1
2085,412532,24,15.987677611485624,0
2086,132420,48,15.908914940075547,0
2087,508231,30,11.593684672145846,1
2088,704410,42,17.398226650934856,0
2089,158259,40,15.116328054256337,0
2090,202414,41,12.472246479459997,0
2091,438293,55,15.918834595428914,0
2092,944311,24,13.85641288325209,1
2093,388798,16,17.34593121054168,0
2094,556247,31,12.056252707111515,0
2095,665310,38,9.981420971830783,0
2096,681012,51,8.63216221667812,0
2097,428892,55,15.364084787961502,1
2098,876324,25,11.298802306242198,0
2099,500004,53,16.23053842568374,0
2100,264129,36,16.212558400592016,0
2101,838848,21,16.733595797163577,0
2102,999581,50,8.495467491467673,0
2103,649368,22,16.317794304883105,0
2104,199402,53,11.756073734922523,1
2105,658992,32,16.17859826719371,0
2106,252596,52,12.957490151716865,0
2107,491351,37,16.1042578336599,0
2108,881683,26,10.962424399613482,0
2109,489728,36,13.199387720247561,1
2110,367773,48,16.783913785791235,0
2111,680119,29,17.025686599960036,0
2112,342931,13,15.363756201025605,0
2113,279867,18,15.652489149206435,1
2114,925809,36,10.343003437906678,1
2115,270088,35,12.350908096491885,0
2116,959409,15,9.767486805320187,0
2117,430141,17,16.69505057510726,0
2118,500048,13,8.019755148909177,0
2119,542463,55,10.554972536598797,0
2120,386097,55,9.27986552240275,1
2121,539568,29,8.355164671861278,0
2122,925865,43,12.805045227174304,0
2123,310304,36,13.290061677427179,0
2124,539142,17,15.239720316525965,0
2125,413639,18,10.359346967167768,0
2126,170827,17,17.233294860180337,1
2127,231214,40,8.243290310649659,1
2128,728423,46,10.022391723430742,1
2129,254503,25,17.271903916850416,0
2130,682192,22,15.796562237125247,0
2131,840470,23,15.382749351537315,0
2132,124799,25,11.06000893121659,0
2133,599465,15,12.997357404285633,0
2134,435679,20,11.217094080475066,0
2135,718620,19,8.759747928687789,1
2136,418508,43,13.455494955761578,0
2137,252939,33,14.921268225483438,1
2138,571937,23,10.671552053315716,1
2139,428892,46,15.086561368208812,0
2140,962144,29,17.14090452788639,0
2141,973668,20,9.345421016810386,0
2142,853890,43,13.434895652459229,0
2143,720969,33,9.373102564904357,0
2144,586570,19,17.248476653457143,0
2145,522425,33,14.817337498961198,0
2146,544001,35,8.558616610907874,0
2147,721993,20,8.71940457413519,0
2148,404396,55,12.018316042803372,0
2149,506606,19,12.496321911408291,1
2150,587713,34,14.940843295204292,0
2151,553207,26,14.989746285704717,0
2152,786086,56,13.098085991475115,0
2153,554529,12,13.768719111284517,0
2154,572636,29,10.48133512443377,1
2155,442771,28,16.075837486549055,1
2156,106342,21,8.64861067161844,1
2157,207798,46,11.093055251182363,0
2158,164459,51,16.99425499398585,0
2159,698219,12,10.988390947974013,0
2160,406786,24,16.36892809192402,0
2161,185296,27,14.34547306438515,1
2162,152101,41,16.542643781641157,0
2163,739672,48,16.557213945206012,0
2164,901881,35,10.46640591806614,0
2165,365111,21,13.51603268656623,0
2166,732794,31,14.80751270712699,0
2167,886127,27,10.024055540759518,0
2168,642738,43,10.38607087193738,0
2169,906416,31,8.817512534742493,1
2170,628482,40,17.17263868407389,0
2171,640879,35,13.755944522740938,0
2172,747472,56,12.745969579301507,1
2173,677210,38,12.892051807396099,0
2174,269331,29,15.338316315444288,0
2175,210142,16,10.925660673410142,0
2176,852288,35,14.520692196894412,0
2177,381758,40,13.60674415964736,0
2178,486798,34,15.503962989513097,0
2179,778941,48,13.205899661389036,0
2180,901130,43,15.304791306933378,1
2181,830715,47,15.592496142308915,0
2182,951241,43,13.45012213541402,0
2183,388936,22,13.230295901401957,0
2184,206464,59,12.470969123322064,0
2185,574165,36,11.579855439121943,0
2186,468658,41,10.227957479322772,0
2187,197347,59,16.957626194311167,0
2188,128174,18,10.74115852055486,0
2189,850523,54,13.091634867181142,0
2190,126793,36,8.914987063886187,0
2191,392424,16,8.846964253960913,0
2192,568207,42,17.363358340941282,1
2193,966084,22,9.397109269738623,0
2194,969069,31,17.784818083128133,0
2195,181393,22,17.72673687577133,0
2196,179426,55,17.98301725361202,1
2197,802612,48,17.638366926544318,0
2198,234753,35,8.862474934220977,1
2199,484978,22,12.639748329954541,0
2200,968389,20,14.155267480067723,0
2201,211671,51,9.26681063614536,0
2202,884330,58,17.786757681565707,1
2203,915354,23,9.817062973002022,0
2204,240123,47,16.73251628118917,0
2205,617683,58,15.730319243810648,0
2206,991581,29,9.207969481534079,1
2207,572330,23,8.382064407534141,1
2208,987696,38,8.610521880936023,0
2209,209446,47,17.041864676771375,0
2210,929895,54,11.614055139238392,0
2211,889614,57,8.034759113629205,0
2212,346093,14,10.599256838582383,0
2213,434689,16,15.477618292047252,0
2214,833705,34,11.651017314098427,0
2215,208300,27,16.759198525890522,0
2216,110968,28,17.94681996077598,0
2217,183610,36,16.78257930032694,0
2218,188932,57,13.750122703213137,0
2219,772731,24,15.602932268643176,0
2220,497184,56,12.948251788590127,1
2221,521537,46,10.617678796902316,0
2222,960201,29,12.680083858611058,0
2223,107961,27,14.573168322320239,0
2224,674494,42,10.307839081871299,0
2225,379358,13,15.64080352811271,0
2226,531543,25,13.075862052653658,0
2227,850889,53,8.631244697348297,0
2228,148965,34,11.314465642423873,1
2229,219040,27,16.01838622759527,0
2230,219731,27,13.778706467932965,0
2231,194268,48,11.151241854441126,0
2232,843329,51,13.984510260117887,0
2233,156347,59,15.889396457394472,0
2234,339198,59,14.516218542924609,0
2235,743924,25,16.971637796938563,0
2236,474399,12,17.120045575691666,0
2237,274333,58,8.878890188913413,1
2238,146801,49,9.867120262413218,0
2239,931199,14,9.991298613388224,0
2240,754183,12,16.752161949014045,1
2241,289372,13,14.519781692034282,0
2242,736324,23,14.95761678899427,0
2243,772895,40,11.581387772986151,0
2244,517677,20,17.96366901776227,0
2245,247830,49,13.3367021397836,1
2246,973659,32,10.767707544679475,0
2247,689551,44,17.589199264674484,0
2248,956713,32,8.94446238863078,0
2249,394020,58,13.706309292626532,0
2250,471918,22,11.451248331975197,1
2251,504847,51,16.646933740565398,0
2252,382370,42,15.102805432688843,0
2253,888654,25,13.865425293995393,1
2254,151740,25,14.021749238525254,0
2255,553132,29,8.693374933003852,1
2256,225247,48,13.82250284297871,0
2257,702718,16,17.020162509616444,0
2258,487009,18,17.691867813710466,0
2259,234345,16,16.991438442672642,1
2260,919283,52,10.129027282679685,0
2261,223828,58,8.346533475634402,0
2262,563454,53,13.496738676714335,0
2263,270105,46,15.367715601244294,0
2264,426506,34,16.58741561311875,0
2265,520560,16,17.367129112938397,1
2266,529742,12,15.928093633866293,0
2267,172078,49,16.929377261685,0
2268,629098,39,13.798562277084256,0
2269,961619,26,9.675946677819327,0
2270,647321,17,8.909562209859475,0
2271,602053,16,9.03009125922288,0
2272,521044,22,13.400997182769174,0
2273,363116,50,10.009701182722502,0
2274,758225,33,12.741877210529857,0
2275,496932,27,13.53350126834215,0
2276,435041,20,14.56429996596098,1
2277,878721,42,13.80985547927533,0
2278,199579,58,11.784436938224152,0
2279,885310,31,16.100988033671797,0
2280,685210,50,16.69354658768425,0
2281,680795,27,9.646575755351174,0
2282,730266,14,13.000778686700535,0
2283,833420,48,14.817631236683841,0
2284,177858,33,11.86064103442403,0
2285,206579,29,12.072694491734957,0
2286,404022,41,10.531389640145882,0
2287,898448,36,10.034668302899194,0
2288,677955,47,8.412217546310654,0
2289,259544,19,16.740276956244518,0
2290,256232,26,9.120633113950195,0
2291,630278,28,11.16030820436058,0
2292,162346,34,8.421277380233235,0
2293,547173,41,17.81840108513992,0
2294,277292,52,16.677265658239143,0
2295,279716,42,9.712155245710472,1
2296,736107,32,9.586833245549249,0
2297,971395,53,12.839475301984777,0
2298,909854,20,10.18356078151525,1
2299,825551,56,16.80756010801597,0
2300,592161,41,14.601927241822233,0
2301,618394,21,10.122715931723326,0
2302,981475,15,16.447451501172196,0
2303,138099,31,10.209043560295962,0
2304,640400,59,11.363292890899535,0
2305,409516,41,15.56420521042833,0
2306,784751,13,13.830823578423999,0
2307,103715,46,11.92644047484404,0
2308,169318,47,12.265768175205924,0
2309,447008,55,13.279365446224103,0
2310,523528,39,17.202481284225755,1
2311,139220,14,10.25483723703172,1
2312,700861,31,9.025575935057226,0
2313,501453,38,15.439505472477006,0
2314,564751,49,8.367262810203085,0
2315,329406,59,9.530835826990618,0
2316,464189,29,17.840863391467003,0
2317,268745,51,15.135516271124763,0
2318,230168,48,10.780837215786203,1
2319,543193,18,12.29396499051615,0
2320,183299,58,17.071533823684586,0
2321,495195,50,9.395508477067342,0
2322,698779,43,14.076329222126613,0
2323,916562,30,8.773800674979155,0
2324,364204,42,8.372438305868872,1
2325,982407,27,13.680563870587518,0
2326,307584,26,8.97623242509194,0
2327,551264,26,17.60403781618061,0
2328,315211,53,16.50049028017219,0
2329,457857,15,13.288353633030823,0
2330,467949,48,15.661732644326104,0
2331,155642,42,11.475181327467855,0
2332,327160,51,17.325877009113263,0
2333,237771,26,15.294564762498053,1
2334,409241,23,11.67372651003792,0
2335,397113,46,17.460076333757094,0
2336,516547,49,9.618393538171278,1
2337,675851,35,10.087064053193556,0
2338,182276,26,17.424984605857325,1
2339,324874,13,9.267920180531098,0
2340,631962,44,15.210399160487853,0
2341,210758,16,8.092502945663997,0
2342,865918,13,10.041356393449627,0
2343,420193,20,14.241852651195554,0
2344,509755,44,14.63749565583336,0
2345,519508,49,12.572171092638525,0
2346,772461,55,15.34486421108395,0
2347,927351,58,8.594663965756336,0
2348,471485,49,13.894505691769474,0
2349,887513,34,12.58279635758662,1
2350,409908,16,13.417706760065524,0
2351,247835,24,10.232247880058186,0
2352,595031,24,11.854395334003014,0
2353,172680,14,10.608240638866343,0
2354,771660,28,17.034328182035466,0
2355,287786,22,16.518704110072612,0
2356,664277,16,12.835831824045677,0
2357,244047,34,14.810633752022948,0
2358,102669,49,16.577698557170063,0
2359,967549,14,10.035133107534461,0
2360,223056,30,9.478862563382917,0
2361,432141,31,10.22574965922688,1
2362,691571,55,13.037768333987872,0
2363,913362,35,10.650012127140124,1
2364,411591,27,10.142746173282973,0
2365,654804,38,10.593564027193697,0
2366,248530,16,14.255142166365511,0
2367,689509,34,11.793939502751666,0
2368,909345,50,14.741150635552213,0
2369,419325,31,10.720655727782919,0
2370,680857,28,13.604974394638033,1
2371,619503,27,15.20326757667165,0
2372,723074,52,12.535786396860983,1
2373,913559,25,12.695299339927315,0
2374,363084,46,16.96552515823156,0
2375,460888,52,14.383247941097554,0
2376,295501,19,9.370380920279109,0
2377,948075,50,13.747417766922958,0
2378,432684,42,12.111579027302888,0
2379,891570,12,17.811891822911836,1
2380,900050,58,16.259750741886887,0
2381,119006,14,14.627354094622769,0
